"","LN_IC50"
"1636",5.473046
"1637",4.464558
"1638",4.464474
"1639",5.55168
"1640",5.153605
"1641",3.61463
"1642",4.181466
"1643",5.505698
"1644",4.793217
"1645",3.154388
"1646",1.102456
"1647",1.785
"1648",1.997935
"1649",5.330588
"1650",4.956045
"1651",2.469787
"1652",4.095551
"1653",5.104457
"1654",1.901168
"1655",2.693212
"1656",2.737402
"1657",2.300048
"1658",5.916501
"1659",4.176626
"1660",2.75222
"1661",3.567681
"1662",4.28036
"1663",1.722188
"1664",2.647607
"1665",2.975624
"1666",0.570116
"1667",4.758182
"1668",3.448554
"1669",1.419701
"1670",-1.273288
"1671",-0.849096
"1672",3.148676
"1673",-1.343487
"1674",6.271409
"1675",4.28165
"1676",2.500221
"1677",-5.014631
"1678",1.516309
"1679",-1.236487
"1680",7.292547
"1681",1.72648
"1682",4.821636
"1683",2.130196
"1684",5.816753
"1685",2.687065
"1686",4.57753
"1687",5.499138
"1688",-3.2026825
"1689",-2.266315
"1690",1.629347
"1691",0.979504
"1692",2.341466
"1693",-1.879449
"1694",-3.3291105
"1695",4.928748
"1696",3.239941
"1697",1.673289
"1698",3.711137
"1699",-0.777686
"1700",5.984585
"1701",6.566484
"1702",4.21896
"1703",0.276339
"1704",2.270349
"1705",4.161687
"1706",3.011963
"1707",4.377846
"1708",3.299812
"1709",0.633207
"1710",4.171256
"1711",4.417475
"1712",5.290632
"1713",1.020171
"1714",3.350317
"1715",5.14899
"1716",1.962072
"1717",3.667043
"1718",5.379868
"1719",2.899598
"1720",3.191836
"1721",3.552649
"1722",3.098801
"1723",3.685844
"1724",2.793099
"1725",4.411858
"1726",5.673465
"1727",5.741985
"1728",5.292006
"1729",5.930169
"1730",-2.620923
"1731",5.710275
"1732",-1.880168
"1733",4.016807
"1734",6.237004
"1735",4.855797
"1736",0.864263
"1737",0.483701
"1738",2.02158
"1739",2.502126
"1740",4.948131
"1741",4.320046
"1742",1.544629
"1743",6.907447
"1744",1.754377
"1745",4.96865
"1746",1.353969
"1747",5.983512
"1748",2.729194
"1749",2.717173
"1750",5.493409
"1751",5.344286
"1752",2.017942
"1753",2.222149
"1754",2.680217
"1755",5.418746
"1756",4.953979
"1757",-4.252406
"1758",4.427595
"1759",6.000156
"1760",2.016201
"1761",2.343771
"1762",2.580337
"1763",4.164211
"1764",6.131844
"1765",1.513285
"1766",4.665559
"1767",-0.285144
"1768",5.735994
"1769",4.751747
"1770",3.138554
"1771",-3.053713
"1772",3.917605
"1773",1.803904
"1774",6.383989
"1775",3.63249
"1776",-0.00085
"1777",5.619625
"1778",3.749958
"1779",5.446077
"1780",3.58713
"1781",5.391143
"1782",-2.295003
"1783",3.910337
"1784",2.81765
"1785",-4.458438
"1786",3.654821
"1787",4.645496
"1788",2.611017
"1789",0.820352
"1790",8.280169
"1791",1.441276
"1792",0.962446
"1793",2.871643
"1794",2.606949
"1795",5.359405
"1796",1.852177
"1797",3.0860265
"1798",2.515168
"1799",4.598306
"1800",4.570137
"1801",-2.224566
"1802",-1.238708
"1803",-2.00822
"1804",3.468845
"1805",3.840137
"1806",1.21184
"1807",4.136734
"1808",2.658615
"1809",5.593372
"1810",5.058054
"1811",4.60181
"1812",3.022101
"1813",2.655162
"1814",4.548573
"1815",7.360978
"1816",2.853005
"1817",5.256814
"1818",3.984401
"1819",3.15994
"1820",5.073775
"1821",5.395153
"1822",2.548522
"1823",5.719968
"1824",6.133878
"1825",5.848611
"1826",2.947337
"1827",2.481681
"1828",7.04541
"1829",2.599985
"1830",2.178177
"1831",3.771596
"1832",3.488632
"1833",3.249076
"1834",3.052322
"1835",3.326749
"1836",2.258447
"1837",6.724239
"1838",2.209753
"1839",0.4286
"1840",3.975843
"1841",4.646643
"1842",3.0261
"1843",2.610899
"1844",-4.729522
"1845",1.670717
"1846",-3.015398
"1847",6.365187
"1848",4.307511
"1849",2.571251
"1850",3.826365
"1851",5.87855
"1852",-1.451073
"1853",5.938659
"1854",-3.142309
"1855",-3.339539
"1856",-0.357881
"1857",-1.260331
"1858",4.187148
"1859",2.944481
"1860",-2.096937
"1861",-2.675604
"1862",4.872296
"1863",4.66588
"1864",4.6962
"1865",-0.821534
"1866",5.657232
"1867",6.482596
"1868",3.746594
"1869",2.485499
"1870",0.870709
"1871",4.861946
"1872",3.253237
"1873",4.623174
"1874",-2.641649
"1875",1.848566
"1876",5.585176
"1877",6.420451
"1878",5.325604
"1879",4.162236
"1880",5.551331
"1881",4.555331
"1882",6.475685
"1883",7.160896
"1884",4.408311
"1885",2.031857
"1886",4.120244
"1887",5.760335
"1888",6.019897
"1889",6.097745
"1890",5.822737
"1891",5.30951
"1892",6.425262
"1893",-3.978566
"1894",6.838805
"1895",-1.314172
"1896",4.165867
"1897",7.321054
"1898",4.892765
"1899",0.732022
"1900",2.082282
"1901",4.301405
"1902",2.783412
"1903",5.799538
"1904",6.036955
"1905",2.454054
"1906",6.476795
"1907",4.379581
"1908",5.527345
"1909",4.868017
"1910",3.459047
"1911",0.91431
"1912",6.212776
"1913",5.21932
"1914",5.239816
"1915",2.643494
"1916",4.017624
"1917",5.8046945
"1918",6.377998
"1919",0.40549
"1920",5.289123
"1921",5.619806
"1922",-3.967814
"1923",5.639524
"1924",3.322407
"1925",6.795918
"1926",2.645341
"1927",0.292615
"1928",-0.040879
"1929",6.676928
"1930",3.215458
"1931",4.842755
"1932",-0.4181
"1933",6.418157
"1934",6.322527
"1935",-0.585079
"1936",6.006345
"1937",3.772463
"1938",-1.22073
"1939",-0.785656
"1940",-2.720599
"1941",4.546208
"1942",3.857653
"1943",-2.394307
"1944",2.715952
"1945",5.004918
"1946",4.016299
"1947",0.341485
"1948",6.656096
"1949",-0.307329
"1950",-0.797591
"1951",-5.186748
"1952",1.1467545
"1953",2.654371
"1954",2.8113035
"1955",3.521841
"1956",4.184498
"1957",2.44538
"1958",-1.684015
"1959",-0.487369
"1960",-1.644549
"1961",3.622254
"1962",1.496226
"1963",2.936623
"1964",4.54342
"1965",4.79209
"1966",5.55096
"1967",3.021999
"1968",4.992606
"1969",4.046344
"1970",5.111925
"1971",5.735435
"1972",1.466056
"1973",4.676205
"1974",2.703005
"1975",5.045197
"1976",6.264995
"1977",4.142943
"1978",1.98048
"1979",4.832977
"1980",5.96238
"1981",6.011178
"1982",3.068828
"1983",1.900212
"1984",6.252388
"1985",3.720742
"1986",2.361632
"1987",4.375553
"1988",3.253892
"1989",3.80847
"1990",6.195262
"1991",2.854602
"1992",-0.666241
"1993",5.924487
"1994",1.756016
"1995",-0.413605
"1996",6.263932
"1997",5.131265
"1998",4.046053
"1999",3.739876
"2000",-3.882503
"2001",1.28837
"2002",-2.369109
"2003",6.360897
"2004",4.626497
"2005",2.449442
"2006",3.220526
"2007",5.665656
"2008",1.549321
"2009",5.913562
"2010",3.360363
"2011",-4.065489
"2012",-1.8612
"2013",2.865743
"2014",0.22586
"2015",-1.503295
"2016",-4.768433
"2017",4.384457
"2018",3.524956
"2019",3.33628
"2020",0.314171
"2021",5.690442
"2022",5.781274
"2023",3.773785
"2024",5.870338
"2025",1.153456
"2026",3.99653
"2027",3.213973
"2028",4.289933
"2029",0.900364
"2030",0.552596
"2031",4.793484
"2032",5.446774
"2033",3.457336
"2034",3.730555
"2035",5.567292
"2036",5.376603
"2037",6.221521
"2038",6.218245
"2039",5.374396
"2040",2.48525
"2041",3.369554
"2042",3.688083
"2043",5.581913
"2044",4.620128
"2045",5.615077
"2046",4.296826
"2047",5.015199
"2048",-1.950357
"2049",6.191129
"2050",-1.340289
"2051",3.7112
"2052",6.202609
"2053",5.552151
"2054",0.32641
"2055",-0.070205
"2056",3.506655
"2057",1.35606
"2058",3.940319
"2059",5.194076
"2060",0.346134
"2061",6.268647
"2062",4.250295
"2063",4.851923
"2064",6.170711
"2065",3.239408
"2066",0.880211
"2067",4.041734
"2068",4.409532
"2069",5.074924
"2070",3.329872
"2071",4.858438
"2072",4.050635
"2073",4.634483
"2074",-4.116468
"2075",2.709254
"2076",3.509621
"2077",-1.746677
"2078",4.696358
"2079",0.642543
"2080",6.011214
"2081",2.675132
"2082",3.006958
"2083",-0.701788
"2084",6.165897
"2085",3.607261
"2086",3.029134
"2087",-0.655314
"2088",5.658129
"2089",5.732106
"2090",-1.596949
"2091",4.611835
"2092",3.869033
"2093",-1.048307
"2094",1.397232
"2095",-5.464591
"2096",4.23249
"2097",1.958463
"2098",-2.744663
"2099",3.810914
"2100",5.297516
"2101",5.100219
"2102",0.406192
"2103",7.025777
"2104",0.16303
"2105",-0.116012
"2106",-3.510454
"2107",0.738582
"2108",2.220262
"2109",4.809888
"2110",1.927016
"2111",4.343015
"2112",3.845519
"2113",-3.569665
"2114",-2.218385
"2115",-4.346676
"2116",2.599394
"2117",-0.08341
"2118",1.569241
"2119",3.258483
"2120",5.237277
"2121",5.75669
"2122",4.82153
"2123",4.651432
"2124",1.839538
"2125",4.2441
"2126",4.737846
"2127",2.598195
"2128",0.15105
"2129",3.289331
"2130",-1.059192
"2131",3.554767
"2132",3.374535
"2133",3.675519
"2134",4.133809
"2135",4.319671
"2136",1.898505
"2137",3.490864
"2138",3.054421
"2139",4.575535
"2140",5.441868
"2141",5.476343
"2142",2.083755
"2143",2.561856
"2144",3.235554
"2145",1.698057
"2146",-0.04774
"2147",3.143587
"2148",0.788116
"2149",0.626818
"2150",1.983408
"2151",2.095244
"2152",2.480218
"2153",-1.081013
"2154",0.478784
"2155",2.457858
"2156",3.999893
"2157",4.332398
"2158",4.47929
"2159",-5.56912
"2160",1.145015
"2161",-0.630463
"2162",6.126983
"2163",1.776776
"2164",3.718517
"2165",3.140214
"2166",4.57124
"2167",2.158183
"2168",4.258731
"2169",4.160334
"2170",-3.3760295
"2171",-2.650299
"2172",-3.425445
"2173",2.987071
"2174",-0.198176
"2175",-1.840057
"2176",-3.808997
"2177",3.987538
"2178",2.931993
"2179",1.877324
"2180",3.526628
"2181",-1.077884
"2182",4.172032
"2183",4.625761
"2184",3.348287
"2185",4.400932
"2186",1.949387
"2187",2.495536
"2188",1.181742
"2189",3.326865
"2190",2.486907
"2191",-0.732941
"2192",3.958061
"2193",3.724057
"2194",3.346539
"2195",2.500518
"2196",1.977642
"2197",5.06498
"2198",3.736832
"2199",3.412516
"2200",5.181966
"2201",0.073373
"2202",3.670065
"2203",1.515931
"2204",2.77005
"2205",3.960328
"2206",3.633911
"2207",3.720563
"2208",4.753265
"2209",3.263762
"2210",4.396507
"2211",5.247901
"2212",-1.46353
"2213",5.162281
"2214",-1.379262
"2215",4.051237
"2216",5.030292
"2217",5.217762
"2218",2.615045
"2219",2.275073
"2220",1.027062
"2221",3.85235
"2222",3.901737
"2223",5.204403
"2224",1.142873
"2225",5.301178
"2226",2.375507
"2227",4.67385
"2228",1.647883
"2229",4.624876
"2230",3.799816
"2231",1.685832
"2232",3.063436
"2233",3.96427
"2234",0.740265
"2235",1.533032
"2236",3.456756
"2237",5.03007
"2238",4.918205
"2239",-3.644459
"2240",3.274864
"2241",4.219352
"2242",1.784601
"2243",4.01335
"2244",4.222908
"2245",3.08085
"2246",4.430962
"2247",0.446671
"2248",4.393417
"2249",0.230058
"2250",2.790454
"2251",4.796377
"2252",3.322107
"2253",-2.458249
"2254",3.664361
"2255",2.96461
"2256",4.305518
"2257",4.27058
"2258",-0.450127
"2259",3.970361
"2260",2.888281
"2261",5.537206
"2262",3.498255
"2263",5.655699
"2264",-5.677928
"2265",3.431496
"2266",1.863312
"2267",-1.183125
"2268",3.959841
"2269",3.069388
"2270",2.125975
"2271",-0.162037
"2272",6.143032
"2273",2.051064
"2274",3.480139
"2275",3.681331
"2276",2.108746
"2277",2.9676015
"2278",1.868687
"2279",0.3101365
"2280",3.308034
"2281",4.801909
"2282",2.088292
"2283",-2.059898
"2284",-3.54767
"2285",0.807149
"2286",3.051139
"2287",2.34804
"2288",3.761361
"2289",3.622502
"2290",2.959513
"2291",5.112065
"2292",4.528789
"2293",2.153693
"2294",3.856498
"2295",3.638733
"2296",7.269407
"2297",4.799656
"2298",6.938171
"2299",3.132273
"2300",2.076734
"2301",4.825336
"2302",5.932531
"2303",2.300505
"2304",4.679509
"2305",5.565094
"2306",1.465639
"2307",2.210343
"2308",1.082641
"2309",6.199658
"2310",1.550368
"2311",1.2679
"2312",3.839877
"2313",1.026885
"2314",1.61838
"2315",2.136439
"2316",3.205523
"2317",6.117485
"2318",6.670231
"2319",2.372956
"2320",0.574023
"2321",2.848602
"2322",5.961832
"2323",6.512006
"2324",2.229093
"2325",-4.341712
"2326",1.117743
"2327",0.014211
"2328",7.670821
"2329",1.010111
"2330",5.758413
"2331",5.066599
"2332",6.473131
"2333",3.83877
"2334",6.282298
"2335",6.580963
"2336",-2.2215885
"2337",-1.190872
"2338",0.190561
"2339",0.782112
"2340",-1.453613
"2341",-0.869401
"2342",6.133834
"2343",2.496926
"2344",4.977656
"2345",-0.297138
"2346",5.885195
"2347",6.737712
"2348",3.881436
"2349",5.906955
"2350",-0.023088
"2351",5.1444025
"2352",2.874612
"2353",4.023785
"2354",2.496654
"2355",0.788888
"2356",5.64936
"2357",5.678508
"2358",5.971848
"2359",3.603631
"2360",6.198004
"2361",2.21787
"2362",4.905011
"2363",5.404089
"2364",2.908575
"2365",4.331359
"2366",4.060906
"2367",2.521842
"2368",5.843388
"2369",5.646064
"2370",4.997054
"2371",5.535825
"2372",6.271595
"2373",-1.44025
"2374",5.699013
"2375",-2.303829
"2376",4.332033
"2377",6.447374
"2378",5.773011
"2379",1.515673
"2380",1.269521
"2381",3.998839
"2382",2.351277
"2383",7.015565
"2384",4.650779
"2385",3.593669
"2386",7.249618
"2387",4.959739
"2388",5.918921
"2389",5.582661
"2390",2.656556
"2391",2.012801
"2392",5.00404
"2393",5.501406
"2394",2.519753
"2395",1.617399
"2396",6.0935635
"2397",5.758799
"2398",0.613546
"2399",4.339767
"2400",6.529441
"2401",2.269536
"2402",3.289457
"2403",2.525515
"2404",6.351075
"2405",1.334981
"2406",5.867414
"2407",0.686585
"2408",7.114287
"2409",5.447034
"2410",3.599029
"2411",-3.269006
"2412",6.052874
"2413",4.184928
"2414",0.066759
"2415",4.289502
"2416",2.804034
"2417",3.470929
"2418",5.262355
"2419",-4.731421
"2420",5.035646
"2421",3.875826
"2422",-5.260341
"2423",4.415171
"2424",4.234026
"2425",2.606528
"2426",0.872908
"2427",7.436404
"2428",2.462353
"2429",2.08756
"2430",-0.675144
"2431",3.3284895
"2432",2.47355
"2433",2.8521645
"2434",4.631371
"2435",5.580582
"2436",3.020408
"2437",-1.481524
"2438",-0.094148
"2439",1.825767
"2440",2.761407
"2441",3.348119
"2442",5.05644
"2443",3.974438
"2444",4.6136
"2445",4.586536
"2446",5.365474
"2447",3.483616
"2448",4.906267
"2449",2.445155
"2450",1.845144
"2451",3.203596
"2452",-2.571922
"2453",2.221262
"2454",3.704544
"2455",2.434167
"2456",3.882166
"2457",2.163268
"2458",5.063179
"2459",4.434718
"2460",3.508768
"2461",3.359475
"2462",3.973352
"2463",3.392346
"2464",2.627952
"2465",-0.365509
"2466",3.399852
"2467",-0.467517
"2468",2.819094
"2469",1.299749
"2470",5.044319
"2471",0.315201
"2472",0.598141
"2473",-1.417643
"2474",0.477428
"2475",3.131694
"2476",4.470844
"2477",2.089962
"2478",1.170458
"2479",1.089108
"2480",-5.661683
"2481",0.668936
"2482",-2.553237
"2483",4.78677
"2484",0.984063
"2485",4.296645
"2486",1.449377
"2487",4.506212
"2488",3.127819
"2489",5.263895
"2490",5.56307
"2491",-2.919333
"2492",-0.245695
"2493",-3.326624
"2494",1.0566
"2495",-2.066135
"2496",-3.545964
"2497",-3.1937685
"2498",3.00371
"2499",1.025002
"2500",3.76985
"2501",0.242624
"2502",4.339539
"2503",5.616963
"2504",-0.622977
"2505",5.401337
"2506",1.532284
"2507",2.412175
"2508",2.171517
"2509",0.033347
"2510",-1.712226
"2511",1.216405
"2512",3.153684
"2513",4.022036
"2514",3.951004
"2515",2.406221
"2516",4.891413
"2517",1.741062
"2518",3.440423
"2519",1.76358
"2520",3.719865
"2521",2.743595
"2522",2.789047
"2523",-0.777012
"2524",5.230116
"2525",4.632662
"2526",2.469174
"2527",2.386678
"2528",5.276436
"2529",-1.413312
"2530",5.194346
"2531",-1.763704
"2532",4.082772
"2533",4.745331
"2534",3.930317
"2535",2.874142
"2536",-0.899602
"2537",2.496272
"2538",1.383871
"2539",3.16898
"2540",4.245989
"2541",1.454105
"2542",5.241081
"2543",3.927317
"2544",5.22698
"2545",3.234088
"2546",2.112343
"2547",0.979933
"2548",4.393835
"2549",4.799978
"2550",4.717383
"2551",-1.43404
"2552",1.174409
"2553",1.839702
"2554",5.127116
"2555",-0.871142
"2556",3.072668
"2557",4.88376
"2558",-0.674684
"2559",3.988296
"2560",2.302327
"2561",5.176862
"2562",1.153606
"2563",4.767184
"2564",-1.697981
"2565",5.189486
"2566",3.382421
"2567",4.867971
"2568",-0.94223
"2569",5.186674
"2570",3.218396
"2571",-0.275394
"2572",-0.616435
"2573",2.976659
"2574",3.209793
"2575",2.768774
"2576",1.512205
"2577",2.75988
"2578",1.32472
"2579",2.552799
"2580",2.0406
"2581",-2.615969
"2582",3.142331
"2583",2.661178
"2584",0.376945
"2585",0.713536
"2586",5.870038
"2587",2.087791
"2588",0.662912
"2589",-1.009697
"2590",1.8928995
"2591",3.640196
"2592",3.1768745
"2593",3.328468
"2594",2.795529
"2595",1.362624
"2596",-4.046563
"2597",-2.431892
"2598",-2.820745
"2599",0.510106
"2600",1.258286
"2601",1.387363
"2602",4.510988
"2603",3.294111
"2604",4.924392
"2605",5.131643
"2606",5.132219
"2607",0.634746
"2608",3.36195
"2609",5.003134
"2610",4.618169
"2611",4.271923
"2612",5.726573
"2613",0.19819
"2614",5.408584
"2615",2.703895
"2616",5.402775
"2617",3.635444
"2618",1.853217
"2619",3.759613
"2620",0.294477
"2621",1.613762
"2622",2.555316
"2623",3.800805
"2624",1.463914
"2625",0.838696
"2626",3.13163
"2627",0.998764
"2628",-2.68195
"2629",6.480611
"2630",1.211475
"2631",5.876191
"2632",-1.812058
"2633",-1.879368
"2634",0.019431
"2635",-1.120329
"2636",-2.783426
"2637",4.27253
"2638",1.57911
"2639",4.355414
"2640",5.975513
"2641",5.982202
"2642",3.456382
"2643",4.657943
"2644",2.867624
"2645",5.350187
"2646",5.404244
"2647",3.585884
"2648",2.500851
"2649",4.645326
"2650",2.510751
"2651",3.610684
"2652",5.958747
"2653",4.86772
"2654",4.445367
"2655",2.705263
"2656",0.426359
"2657",5.432113
"2658",-2.449117
"2659",4.96404
"2660",1.853919
"2661",0.511179
"2662",2.546214
"2663",5.47047
"2664",4.16176
"2665",-1.393624
"2666",4.830125
"2667",5.201999
"2668",4.927104
"2669",0.949264
"2670",4.537696
"2671",4.05525
"2672",5.915667
"2673",2.106962
"2674",4.973997
"2675",3.738354
"2676",5.856611
"2677",0.534551
"2678",5.984234
"2679",3.85127
"2680",-0.419939
"2681",7.074463
"2682",2.930206
"2683",5.21949
"2684",5.993097
"2685",0.744162
"2686",3.94196
"2687",4.605808
"2688",2.325906
"2689",-2.818411
"2690",3.175592
"2691",1.890584
"2692",-2.626321
"2693",1.933203
"2694",0.48552
"2695",0.699077
"2696",-7.591964
"2697",4.695874
"2698",4.480299
"2699",-1.608031
"2700",-3.017804
"2701",5.525342
"2702",4.858018
"2703",5.971577
"2704",4.278826
"2705",5.033722
"2706",5.738229
"2707",6.186621
"2708",3.600672
"2709",5.060338
"2710",6.564407
"2711",5.108925
"2712",3.839315
"2713",4.655649
"2714",6.864836
"2715",6.214374
"2716",4.220982
"2717",3.523566
"2718",6.73579
"2719",5.23045
"2720",2.899057
"2721",3.329962
"2722",5.068914
"2723",3.307137
"2724",4.618817
"2725",2.995952
"2726",1.134422
"2727",6.59453
"2728",5.143286
"2729",2.46965
"2730",5.985079
"2731",6.433441
"2732",5.07643
"2733",3.150835
"2734",-0.941181
"2735",3.95216
"2736",0.31303
"2737",6.794621
"2738",4.92548
"2739",4.848371
"2740",5.286022
"2741",5.93182
"2742",3.839582
"2743",6.482053
"2744",5.492387
"2745",-1.08538
"2746",1.830252
"2747",-3.679002
"2748",0.80966
"2749",3.067052
"2750",-0.754026
"2751",-0.95002
"2752",4.019778
"2753",4.510292
"2754",4.199161
"2755",1.775462
"2756",6.241363
"2757",6.718837
"2758",3.593661
"2759",5.964124
"2760",2.951029
"2761",5.230857
"2762",3.422609
"2763",3.881477
"2764",3.711984
"2765",3.449931
"2766",5.477916
"2767",6.573732
"2768",5.26771
"2769",4.154
"2770",5.255195
"2771",5.211459
"2772",6.01795
"2773",4.06845
"2774",5.371491
"2775",5.087765
"2776",4.344634
"2777",4.952057
"2778",5.493127
"2779",6.004149
"2780",6.040178
"2781",5.401774
"2782",6.287292
"2783",0.95298
"2784",5.995264
"2785",-0.242276
"2786",5.71456
"2787",6.812481
"2788",5.782436
"2789",2.827188
"2790",4.09723
"2791",6.187405
"2792",5.647337
"2793",5.424463
"2794",5.874562
"2795",4.055316
"2796",7.305769
"2797",5.454205
"2798",6.129103
"2799",7.494472
"2800",6.458626
"2801",2.794592
"2802",5.973757
"2803",6.671421
"2804",2.381802
"2805",3.610143
"2806",5.5159575
"2807",6.858907
"2808",1.045451
"2809",5.719555
"2810",5.863458
"2811",1.931622
"2812",5.958581
"2813",4.220926
"2814",6.628397
"2815",3.447854
"2816",5.965372
"2817",1.32768
"2818",6.109348
"2819",4.022301
"2820",4.557416
"2821",-1.34651
"2822",6.233821
"2823",6.411075
"2824",0.907225
"2825",4.167984
"2826",4.561506
"2827",4.513172
"2828",5.190934
"2829",-5.315256
"2830",4.293598
"2831",5.933207
"2832",0.244792
"2833",6.40694
"2834",5.526899
"2835",3.244321
"2836",2.708162
"2837",7.555324
"2838",1.54305
"2839",2.239026
"2840",2.878224
"2841",4.132478
"2842",4.633769
"2843",4.6283015
"2844",5.348252
"2845",6.279427
"2846",3.504114
"2847",0.249065
"2848",0.825532
"2849",-0.232609
"2850",3.236586
"2851",4.43263
"2852",5.385295
"2853",5.477696
"2854",5.648241
"2855",5.464149
"2856",4.479423
"2857",6.078178
"2858",6.733855
"2859",5.077992
"2860",6.3973
"2861",0.080547
"2862",5.864025
"2863",1.708086
"2864",2.688922
"2865",3.925476
"2866",4.77962
"2867",2.128605
"2868",2.444006
"2869",5.218141
"2870",3.560323
"2871",0.541253
"2872",2.762529
"2873",5.61124
