,ATTX.CRPC.102,ATTX.CRPC.107,ATTX.CRPC.29,ATTX.CRPC.35,ATTX.CRPC.36,ATTX.CRPC.43,ATTX.CRPC.47,ATTX.CRPC.78,ATTX.CRPC.81,ATTX.CRPC.89,ATTX.ENZR.100,ATTX.ENZS.101,ATTX.ENZR.103,ATTX.ENZR.104,ATTX.ENZR.105,ATTX.ENZS.106,ATTX.ENZS.17,ATTX.ENZR.21,ATTX.ENZR.23,ATTX.ENZS.28,ATTX.ENZR.33,ATTX.ENZS.45,ATTX.ENZS.49,ATTX.ENZS.56,ATTX.ENZS.57,ATTX.ENZS.6,ATTX.ENZR.64,ATTX.ENZR.65,ATTX.ENZR.72,ATTX.ENZR.75,ATTX.ENZS.76,ATTX.ENZS.79,ATTX.ENZS.80,ATTX.ENZR.87,ATTX.ENZR.94,ATTX.ENZR.95,ATTX.ENZR.98,ATTX.PRE-CX.111,ATTX.PRE-CX.112,ATTX.PRE-CX.4,ATTX.PRE-CX.5,ATTX.PRE-CX.53,ATTX.PRE-CX.58,ATTX.PRE-CX.62,ATTX.PRE-CX.67,ATTX.PRE-CX.9,ATTX.POST-CX.18,ATTX.POST-CX.44,ATTX.POST-CX.48,ATTX.POST-CX.66,ATTX.POST-CX.86,ATTX.POST-CX.91,ATTX.POST-CX.92,ATTX.POST-CX.99
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,0.285505961,-0.125995913,0.385443227,-0.279410349,-0.237473889,-0.32881267,-0.247213416,-0.176170352,0.461425483,0.144954595,-0.095678461,-0.029340169,-0.084255507,-0.40600614,-0.195784862,0.052892193,0.100429504,0.053305782,-0.554471443,-0.124357477,0.242047864,0.44177066,-0.057372717,0.111735201,-0.238415958,-0.19036264,-0.220046436,-0.285914828,0.249959092,-0.158875981,-0.224051857,-0.138109014,-0.157978118,-0.565118488,-0.037220858,-0.161467538,-0.14143828,-0.025115406,0.201362212,0.420454623,0.471417393,0.375240686,0.216050574,0.390525604,0.185585889,-0.160174246,-0.374530424,-0.144531145,-0.545425687,-0.042313601,-0.246357598,-0.61131124,-0.099820959,-0.254346693
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION,-0.0985603,-0.544666409,0.222293731,-0.430394393,0.136986428,-0.369684929,-0.496943652,-0.450858744,0.036938735,-0.157019584,-0.2462351,0.091985656,0.406720607,-0.124333108,0.273742675,-0.193854808,-0.246976724,0.519140797,0.085599846,0.244068039,0.02745983,-0.146384836,0.254210513,0.326006099,0.149197771,0.425278739,0.051555101,-0.015270641,0.273676485,-0.320323576,-0.405703327,0.182492285,0.539900297,-0.477040947,0.260470016,0.086910058,0.222166203,-0.164194674,0.119730468,0.170398915,0.000469423,-0.000626831,-0.2438179,-0.39576933,-0.084739177,-0.265792257,-0.223333123,-0.095251009,-0.619328715,0.092518321,-0.05951825,-0.397390756,0.11860766,-0.057034907
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE,-0.465006885,-0.487425491,0.41085791,-0.56937852,0.36535863,-0.265087602,-0.439760718,-0.37765358,-0.120916561,0.063592559,-0.288009007,0.351923564,0.057848921,0.057028434,0.197713594,0.243211668,0.263391269,0.182338795,0.034745837,0.424871431,0.015783555,0.20323177,0.444564146,0.033213107,0.31070554,0.369393532,0.073684863,0.410239183,0.191490438,-0.494739509,-0.161678952,0.541515871,0.519144538,-0.563497577,-0.220345205,0.349786007,-0.096739847,-0.343381882,-0.05446182,-0.253400355,-0.312571208,-0.287647837,0.006819177,-0.448259951,-0.138491036,-0.366101174,-0.335714005,-0.280092415,-0.502464889,-0.257110837,0.052039658,-0.027413306,0.132282197,-0.064543238
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,-0.054991308,-0.634506733,-0.1775776,-0.257295308,-0.246852633,-0.297464253,-0.310293226,-0.562798488,-0.138598129,0.140196117,-0.417398823,0.345278311,0.390045238,-0.458022224,0.372728624,-0.033413394,0.048549222,0.188122476,0.132581155,0.426986265,0.299747634,0.013629851,0.467912861,0.236978075,-0.164059554,0.190785279,0.208552397,0.036394081,0.177361676,-0.29102123,-0.268546575,0.394661262,0.266986819,-0.611977212,0.229879048,0.049416072,0.378172253,-0.250286202,-0.071216926,-0.010872893,0.02697512,-0.363332028,-0.265160909,-0.288151066,-0.077063666,-0.487674668,-0.079229741,-0.006360972,-0.525855935,-0.32256613,0.095267383,-0.39569448,-0.104031782,0.057806967
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,-0.171543696,-0.464038266,0.337864021,-0.512503026,0.271193741,-0.411098874,-0.452609999,-0.24766922,-0.264105196,0.146600011,0.007791981,0.564952375,0.286243654,0.057129445,0.228616639,0.363037789,-0.01080503,0.01563561,0.239797545,0.374183021,-0.025407229,-0.23777706,0.414857092,0.11158072,0.093629234,0.3549923,0.331511349,0.420978712,0.115292249,-0.484480152,-0.295866389,0.496137179,0.518554058,-0.511760534,0.097394708,0.510991305,0.192426425,-0.285766172,-0.226690279,-0.165295763,-0.372289305,-0.107265882,-0.45056798,-0.528165618,-0.367221375,-0.39368862,-0.335890785,-0.211131781,-0.370757661,-0.062537128,-0.062172911,-0.203868296,0.244084485,0.037863563
KEGG_GLYCEROLIPID_METABOLISM,0.062871856,0.081454128,0.216557427,-0.031375312,0.043322677,0.061585672,-0.196151972,0.095857794,0.175759361,0.077406225,-0.033950587,0.196570203,0.155159873,-0.238970321,-0.137417521,-0.144610992,-0.002699002,0.080117881,-0.404950166,-0.274378946,-0.042243727,0.042090735,-0.207602598,0.017280925,-0.265195601,-0.073387523,-0.334927941,-0.237803232,-0.271583802,-0.048729329,-0.08684012,-0.106737032,0.015655113,-0.4146908,0.002646073,-0.04937231,-0.324082309,-0.080260173,0.130300991,0.306467569,0.359836078,0.291740833,-0.019224758,0.116920331,0.079649139,0.012023915,-0.086958697,0.066363262,-0.354751229,0.144780243,0.123612631,-0.451063334,0.049225178,-0.149237086
KEGG_INOSITOL_PHOSPHATE_METABOLISM,-0.153036222,-0.251727161,0.283598881,-0.395488574,-0.173568762,0.012175123,-0.545803011,0.172258897,-0.020786557,0.184708148,-0.042480789,0.25544365,-0.089288294,-0.19840058,0.266037791,0.186049913,-0.001844737,0.284585866,-0.290806379,0.129090964,0.087868298,0.098971698,0.299929277,0.428796526,0.358330563,-0.043331871,0.405396063,0.128783868,0.298376583,-0.17885215,-0.064362137,0.321075855,0.35309133,-0.522961241,0.122589963,0.339127766,0.263885864,-0.571707472,-0.101810023,-0.233662219,-0.236789731,0.026247151,-0.540602914,-0.345630624,-0.282969741,-0.527294686,-0.301673444,0.163711172,-0.529140329,-0.006154653,-0.249916888,-0.548824779,0.191220862,-0.026768763
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,0.046452411,-0.243946805,0.096930721,-0.045755882,0.480872523,-0.445388554,-0.23471545,-0.06264242,-0.112042915,0.415699585,-0.296331527,0.409351871,-0.572703329,0.122267946,-0.138917989,0.572762494,-0.11391259,0.168781238,0.193935803,0.329262012,0.242187363,-0.16746402,0.162914173,0.435877667,0.319808011,0.376542421,0.40624193,0.464254292,-0.280632686,-0.399601478,-0.214762546,0.479606629,0.393171807,-0.657250332,0.169822613,0.235204776,0.403793397,-0.463246558,-0.309771692,-0.46496521,-0.397261142,-0.101314266,0.211807978,-0.514455542,-0.514483607,-0.56917869,-0.280443603,-0.410117174,-0.615003676,-0.06971411,0.218891067,-0.665719721,0.40161693,-0.04171927
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,-0.063982184,-0.241584917,0.174997093,-0.226870745,0.158551644,-0.147417832,-0.280558896,-0.054174441,0.294215077,-0.114287947,-0.013290699,0.298385153,0.03861327,-0.209040474,-0.067993347,0.208622347,0.045596616,0.096517915,-0.103323652,0.074539856,0.176028653,-0.246544846,0.113789845,0.102939911,-0.053239359,0.035294333,-0.020526372,0.063635832,-0.030311399,-0.049925999,-0.351739483,0.095770549,-0.105898734,-0.54490351,0.124964067,-0.097555795,-0.083096679,-0.281690813,-0.076902952,-0.056207104,-0.040310947,0.093803965,-0.116306008,-0.133081152,-0.072499401,-0.142102524,-0.136486651,0.071084831,-0.418597109,0.064037432,0.10414056,-0.467385992,0.158808797,-0.033178809
KEGG_ETHER_LIPID_METABOLISM,0.108771336,-0.041332665,0.160448322,-0.046193359,0.06688049,-0.148116418,-0.161280834,-0.048369669,0.388703042,-0.186234148,0.187771255,0.333492885,0.197878503,-0.079679451,-0.150263978,-0.269697642,-0.032406634,0.206800959,0.148069915,0.024537569,0.014233954,-0.417947852,-0.013962294,-0.343951691,-0.292984441,-0.132384217,-0.053420088,0.042022645,0.216735412,0.012773904,-0.379573293,-0.161966513,-0.404945427,-0.214802232,0.427711744,-0.243327176,-0.185110602,-0.085272436,-0.190749933,-0.166188053,-0.163424035,-0.028668908,-0.03679271,-0.118951319,-0.006928558,-0.036109934,-0.190424519,0.267876667,-0.126428457,-0.080411915,-0.241924927,-0.389814766,0.06674564,-0.000864441
KEGG_ARACHIDONIC_ACID_METABOLISM,-0.005750706,-0.147729388,-0.016229779,0.151413117,-0.11377356,0.079650118,0.159753958,-0.117899141,0.279209722,-0.236446129,0.024087801,-0.056023573,0.183106691,-0.004032927,-0.103619195,-0.254059305,0.164979101,0.122428063,0.121036654,0.084334325,-0.0497196,-0.135683295,-0.080504959,-0.157237979,-0.15136375,0.033225227,-0.222175844,0.007166558,0.153707583,0.191615135,-0.212551387,0.096908081,-0.073631187,-0.05775983,0.160865045,-0.028048391,-0.11856704,-0.069945458,-0.066529548,-0.136104467,-0.142833662,-0.111860342,0.0678666,-0.247070561,-0.231280449,0.066778521,-0.225474842,-0.056166102,-0.260557005,-0.072149936,-0.107730878,-0.203751641,-0.011869203,-0.039532751
KEGG_LINOLEIC_ACID_METABOLISM,0.079861347,-0.234063056,0.016866338,0.121294153,0.071921754,0.013981896,0.277356713,-0.22158541,0.312817018,-0.376464873,0.11817099,0.173184121,0.308844866,-0.098790782,-0.276130575,-0.212565046,-0.136058038,0.022878057,0.237438006,0.156188058,-0.023501555,-0.321644846,-0.105307664,-0.384789567,-0.211473287,-0.00500474,-0.13594175,-0.085399521,-0.130009347,0.382021545,-0.40769496,-0.160435848,-0.226569876,0.022627223,0.500430917,-0.215919603,-0.112250053,-0.227297154,-0.050370991,-0.029313059,-0.006177233,-0.032098689,0.147027914,-0.094911977,-0.019385628,0.335982172,-0.408993717,-0.032268596,0.02181138,0.054418066,-0.105007641,-0.017767682,-0.099730253,-0.254661573
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM,-0.03121225,-0.147747388,0.175325623,0.052777052,-0.005844806,-0.014272313,-0.128424782,-0.304539062,0.423275908,-0.36771585,0.32132599,0.268931159,0.103162535,-0.046360984,-0.262099553,-0.226926763,-0.123178066,0.173253942,0.304323043,-0.071613031,-0.189312992,-0.523964502,0.027901206,-0.279760346,-0.318285684,-0.101116728,0.023665019,0.09860082,0.283999226,0.240346816,-0.461972598,-0.233736774,-0.421762345,-0.138724205,0.420454749,-0.042650756,-0.15022455,-0.070621644,0.091322924,-0.102123586,-0.023091879,0.101276447,0.080642412,0.156452492,0.0203583,-0.018204252,-0.341374549,0.188691904,0.0356697,-0.101246866,-0.433682764,-0.268397907,0.117382084,0.065736735
KEGG_SPHINGOLIPID_METABOLISM,-0.521395939,-0.40602369,-0.168019011,-0.272288858,0.135342576,-0.448226827,-0.326450057,-0.028955319,-0.225849341,0.215735568,-0.415542917,0.505493811,0.111255095,-0.139359706,0.321010302,0.300806964,-0.078114469,0.051184731,0.002804296,0.065375269,0.137492999,0.300373383,0.291130231,0.370356578,0.315969169,0.034259832,0.281812367,0.102669508,0.055648981,-0.049148491,0.032083814,0.324720101,0.415224223,-0.580088557,0.049520093,0.420305945,0.269097393,-0.470385116,-0.066845075,-0.136326122,-0.116949604,-0.065379722,-0.126505354,-0.273409366,-0.189210356,-0.435048199,-0.433539583,-0.24367894,-0.558359563,-0.235643682,0.068986383,-0.460619974,0.169050969,0.099086454
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,-0.011782031,-0.258258237,-0.22798289,-0.220388162,-0.058469724,0.097472591,-0.095255661,-0.400698172,0.215716715,0.213906129,-0.435642224,0.052760625,0.0979882,-0.401729547,-0.246780606,0.016794831,0.432542654,0.049168594,0.204831099,0.292268323,0.140568853,-0.001916597,0.406435033,-0.100389158,-0.014261376,0.090230319,0.295013522,0.038301374,-0.506783446,-0.37163184,0.103712158,0.442571646,0.047650249,-0.231224755,0.315516819,-0.355035471,0.193525111,0.33195614,0.243428055,0.177494202,0.061354008,-0.09911721,0.280837327,0.226923034,0.180998745,-0.091262314,-0.429016107,-0.186503741,-0.548991679,-0.420779768,-0.421559053,-0.178745852,-0.239084544,-0.454929908
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,-0.338057628,-0.283286385,0.104730159,-0.442226864,0.266242608,-0.55763535,-0.473486114,-0.33198314,0.41574267,-0.070508492,-0.411016815,0.210705694,0.115854905,-0.124154474,0.045111077,-0.032362461,0.2885044,0.481496393,0.05908199,0.440200879,0.410303524,0.196481676,0.077283678,-0.198899595,0.190990299,0.022793329,0.221867739,-0.127777374,0.26503625,-0.545880062,-0.102234649,0.436078783,0.257615758,-0.450049375,0.295665906,-0.040002057,0.18310168,0.034976857,-0.140667608,0.119843729,0.304004405,0.092117374,0.008965274,0.018104054,0.17166595,-0.501988666,-0.399084776,-0.068996176,-0.650296445,-0.233589176,0.144391024,-0.291820317,0.126024507,-0.440166534
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,-0.407099717,-0.613073795,0.325740286,-0.360231585,0.118673732,-0.495653282,-0.237142421,-0.520211951,-0.282433745,0.320077069,-0.428177014,0.378117835,0.36833057,-0.373863806,0.465649127,0.295001847,0.461493552,0.15914802,0.189474416,0.609524822,0.487935824,0.275924924,0.499119901,0.458719686,0.550084822,0.188249059,0.532275618,0.279706885,0.180970582,-0.469725156,0.027206181,0.49422357,0.631787354,-0.492808831,0.4956921,0.309818373,0.538628876,-0.390261822,-0.575507898,-0.363742797,-0.447055939,-0.491749385,-0.466255766,-0.502730991,-0.343456636,-0.533438809,-0.494155347,-0.219910442,-0.625388769,-0.335404978,-0.04573869,-0.25417696,-0.362977407,-0.207193886
KEGG_PYRUVATE_METABOLISM,0.352835054,-0.068243097,0.482970167,0.18302915,0.304275932,0.22489732,0.077855501,0.292320451,0.484017911,0.291036184,0.140011005,-0.009191128,-0.077831062,-0.289302679,-0.0274471,0.023240427,-0.349412038,-0.159890535,-0.46955658,-0.076591001,0.132184133,0.178417677,-0.183569549,-0.008516982,-0.231351942,-0.395798443,-0.330597576,-0.366414623,-0.013797582,-0.124352404,-0.359803302,-0.004914547,-0.449329454,-0.55688158,-0.141254783,0.134641074,-0.378431756,-0.104771993,0.34666693,0.30619451,0.484713931,0.1006076,0.065834835,-0.003761913,-0.236410019,-0.166739979,-0.062502657,0.143973545,-0.28141428,0.285282086,-0.037106501,-0.536624427,0.146503807,-0.300270439
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,0.504019569,-0.038488074,0.205410631,0.376725344,0.102440662,-0.002589689,-0.077289686,0.137486915,0.604497635,-0.293435226,0.389869617,-0.169248287,-0.268073689,0.080401211,-0.116089758,-0.041067942,-0.459919436,-0.264066731,-0.622863731,-0.137784244,0.109949858,-0.234927914,-0.409470006,-0.281077996,-0.220394527,-0.459826392,-0.23631019,-0.512751687,0.001838434,0.272046104,-0.288595646,-0.374474614,-0.630992999,-0.598574901,0.130698404,-0.107718823,-0.433075357,0.282297495,0.383387389,0.304801209,0.401203503,0.313525045,0.076631848,0.145577557,-0.009704077,-0.092755541,0.149539975,-0.076900639,-0.538317333,0.393649172,0.101229989,-0.683963673,0.391190638,-0.182922924
KEGG_PROPANOATE_METABOLISM,0.15918286,-0.000396407,0.497979628,0.08488731,0.421641429,0.27937449,-0.096570469,0.566743502,0.291218642,0.451628896,0.34181155,0.399445121,-0.369504161,-0.331037626,0.233265352,0.232407701,-0.531721775,0.145528212,-0.437692964,-0.214920547,-0.080010936,0.203465307,-0.381782316,0.156360279,-0.096414419,-0.193439453,-0.047088484,-0.169855652,-0.028372873,-0.294648554,-0.229323609,0.049298215,-0.454328074,-0.557818971,-0.255359431,0.191380122,-0.323385834,-0.388030068,0.204809438,0.213843569,0.312442406,0.188609788,0.17527215,-0.039555133,-0.459902485,-0.42218985,-0.154223268,-0.188640998,-0.47421361,0.059179086,-0.072812328,-0.585265341,0.1835755,0.29805489
KEGG_BUTANOATE_METABOLISM,0.306225235,0.10218876,0.531522146,-0.019395613,0.291648725,0.267879498,-0.308545926,0.470704468,0.187691811,0.366959423,0.157303389,0.42607784,-0.148882878,-0.294774375,0.390210385,0.210636727,-0.369228137,0.129025383,-0.536929298,-0.312256973,-0.000262009,0.274354107,-0.226910652,-0.034506646,-0.165907542,-0.268243614,-0.12083475,-0.111334543,0.033586997,0.048036623,-0.290682334,-0.076896621,-0.463000675,-0.533734193,-0.330532362,0.215544574,-0.081249351,-0.345416969,0.134662255,0.248239216,0.194301819,0.234088758,-0.056880172,0.051809053,-0.141144923,-0.423165753,-0.227265554,-0.108828893,-0.493772129,0.108739069,0.082969004,-0.404598248,0.087459087,0.183592101
KEGG_ONE_CARBON_POOL_BY_FOLATE,0.372014562,0.426343215,0.523696409,0.180174085,0.058657439,-0.03001287,-0.334522836,0.384192499,0.508387009,0.21834638,0.244382468,-0.244996892,-0.328185012,0.240012132,-0.314763402,-0.144473105,-0.464166986,-0.13179222,-0.654409464,-0.431218761,0.008585197,-0.038047187,-0.510817794,-0.283345761,-0.550480175,-0.342283691,-0.298085165,-0.220011485,-0.042556954,-0.158201385,-0.173818296,-0.45442198,-0.573582838,-0.616485387,-0.372049431,-0.028798787,-0.477411326,0.245928333,0.497232993,0.464908778,0.388423852,0.346152584,0.067213696,0.129061478,0.357769976,0.178556738,0.374812318,0.089782382,-0.361641173,0.39025888,0.300594779,-0.564091559,0.385375916,-0.076433467
KEGG_RIBOFLAVIN_METABOLISM,0.333984173,0.376561651,-0.000218644,0.117635706,0.133936901,-0.380245681,0.207068034,0.308466004,0.472565588,0.056393111,-0.492643792,-0.264223228,-0.549361906,0.087242623,-0.319981488,0.36481771,-0.363661085,-0.462478129,-0.509673248,-0.057614018,-0.049893003,0.004741331,-0.381694236,-0.039084746,-0.094065877,0.030213787,0.125524442,-0.255085906,0.0460545,-0.209727414,0.021890225,-0.151021208,-0.398818411,-0.597185813,0.196733027,-0.528744505,-0.146834135,0.229141656,0.561117868,0.188791077,0.355253364,0.260411172,0.358199755,0.313160288,-0.392991609,0.138213493,0.055744726,-0.253764505,-0.381039958,0.203317102,0.103893954,-0.598369626,0.175260169,-0.057883655
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,0.100843617,0.328034253,0.179038019,0.341501075,0.006548531,-0.051465391,0.031439195,-0.104020944,0.061772578,-0.025111176,0.013737466,-0.216371938,-0.165927035,-0.027044183,0.094383566,-0.043558851,-0.32957362,-0.023206119,-0.304876522,-0.203760507,0.19414853,-0.115814658,0.038094389,0.204351369,0.079946273,-0.192640109,-0.158790605,0.04361259,-0.331364077,0.064652694,0.003309888,-0.242448788,-0.180960596,-0.496632957,0.160328245,-0.221676862,0.010899216,-0.075134558,0.016195164,-0.031244303,0.103211342,0.173308203,-0.181562449,0.012699298,-0.247235424,-0.079875344,0.079420746,-0.108555241,-0.250568729,0.182340979,-0.100504927,-0.430865862,0.106375106,-0.038789105
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS,0.317473857,-0.250803729,-0.052025931,-0.131920302,0.081633145,0.295313828,-0.087948069,0.225942939,-0.069227112,-0.225646151,0.202887898,-0.309175859,-0.064245298,-0.317727024,0.307109147,-0.289556071,-0.187882191,0.183489888,-0.257010373,-0.340815403,-0.015888184,-0.23309231,-0.154774153,0.06424807,-0.089774915,-0.269552587,-0.010626796,0.044860355,0.161401329,0.038594665,-0.342023951,-0.107022304,0.153126413,-0.233920682,-0.243971421,-0.163414826,0.21413013,-0.305792519,0.029457033,0.248392311,0.19831164,0.505260897,-0.259270142,-0.230426039,0.090264401,-0.28658219,0.247013665,-0.057360071,-0.365079073,0.11502561,-0.014584223,-0.103843439,-0.156615232,-0.235077954
KEGG_FOLATE_BIOSYNTHESIS,0.059298116,0.105878516,0.21155321,0.434365001,-0.137138866,0.141422954,0.046061805,0.212632229,0.412183923,0.472510889,-0.309356507,0.192594329,-0.30548223,-0.012437214,-0.293405623,0.260615942,-0.465600813,-0.46086265,-0.613294814,-0.272790603,-0.002803928,-0.049708932,0.035236141,-0.068755251,-0.291596005,-0.19588081,-0.515057216,-0.346363446,-0.410792308,0.13181947,-0.341236471,-0.084214003,-0.636398547,-0.41762284,-0.355741426,-0.16156906,-0.309933641,0.279758358,0.472833363,0.33569659,0.46526619,0.437407243,0.5766602,0.147938609,0.023556537,0.085019506,0.40198978,0.238621181,-0.147285316,0.126291727,0.071704706,-0.432643859,0.301504747,0.099702879
KEGG_RETINOL_METABOLISM,-0.065711737,-0.435011181,0.03924289,0.091362757,-0.127464558,0.258760047,0.37795959,-0.188331856,0.035349184,-0.316344239,-0.142501273,-0.060207581,0.464527705,-0.092397343,0.256845979,-0.178545679,-0.038899194,-0.042330802,-0.133653219,0.077907096,-0.287413083,0.039300318,-0.438042787,-0.269378228,-0.226176673,0.207965411,-0.327610909,-0.268470299,-0.331738099,0.522485593,-0.250364431,0.112255388,0.052236038,0.030809808,0.103799165,-0.16668579,-0.164016249,0.085319671,0.024870686,0.246325863,0.249041603,0.120839645,0.15407737,-0.09140994,-0.090861574,0.266309989,-0.179987601,-0.115257181,-0.012675121,-0.18809328,-0.016955653,0.17301457,0.024443723,-0.242822353
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,0.083584109,-0.317380222,0.049595516,-0.137000257,-0.348149209,0.28969652,0.303654866,-0.186200323,0.433477256,-0.295584719,0.084278965,-0.195010759,0.312814861,-0.051050724,0.240181585,-0.260004155,-0.208106161,0.187397892,-0.372425271,-0.154249928,-0.126254454,0.079902013,-0.486526601,-0.38112065,-0.223836695,0.068678376,-0.376667537,-0.153688305,-0.13675423,0.300247059,-0.317019756,0.355012632,0.016841335,-0.268743242,0.321661296,-0.139676687,-0.056058644,0.08911431,-0.007000076,0.115531939,0.180548897,0.096719462,0.039561256,-0.01243273,-0.225962069,-0.033734518,0.160708187,0.02969404,-0.394736995,0.112363079,0.087812584,-0.399952034,0.001692023,-0.20687014
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS,0.515058066,0.47343931,0.225233324,0.178894384,0.263103726,0.598866014,-0.347188528,0.572680257,0.531236536,-0.100829631,0.249578258,0.354752373,-0.357147363,-0.17955108,-0.355961692,0.033736657,-0.586794168,-0.315098594,-0.607663441,-0.26040313,0.04517581,-0.054157431,-0.566331692,-0.333370737,-0.559088663,-0.191998967,-0.052139464,-0.540299279,-0.105699165,0.403308254,-0.400023882,0.073787751,-0.648610916,-0.670132891,0.046950293,-0.235667922,-0.446043766,0.185954516,0.657900659,0.321822773,0.590819384,0.401467943,0.544230315,0.35076101,0.010569269,-0.104098727,-0.100590964,0.168768426,-0.558425496,-0.339014983,-0.390417906,-0.66999444,0.101169805,0.036014454
KEGG_LIMONENE_AND_PINENE_DEGRADATION,0.217396522,0.140890694,0.461832766,0.07428662,0.469447348,0.039182814,0.052043501,0.60887218,0.292231428,0.541841715,0.218652293,0.498958933,-0.163362652,0.015523022,0.498218361,0.359413721,-0.45055339,-0.444558072,-0.594637652,-0.242816049,0.182443208,0.177294997,-0.364754353,-0.067606949,-0.201759335,0.18763301,0.027013613,0.129379438,0.045512923,-0.600592458,-0.297338677,-0.040701754,-0.565625632,-0.69594171,-0.112951217,0.180067427,-0.352717818,-0.632048768,-0.194538819,0.230774974,0.365936468,0.072768963,-0.160986231,-0.279251995,-0.440265693,-0.517228316,-0.336944685,-0.054917831,-0.512387894,0.451179942,0.43061503,-0.5867599,0.134235509,0.066120236
